name,local_name,author,category,tags,version,release_date,size_bytes,latest,integrity,duplicate,non_store,path,store
Beat 'Em Up - Game Template 3D,Beat Em Up - Game Template 3D,Osarion,Templates/Systems,template,1.4,,64276919,True,,,False,Templates/Beat Em Up - Game Template 3D v1.4.unitypackage,https://assetstore.unity.com/packages/templates/systems/beat-em-up-game-template-3d-98013
Beautify 3 - Advanced Post Processing,Beautify 3 - Advanced Post Processing,Kronnect,VFX/Shaders/Fullscreen & Camera Effects,shader;vfx,24.1,2025-06-17,77566984,True,,,False,VFX/Shaders/Beautify 3 - Advanced Post Processing v24.1 (17 Jun 2025).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/fullscreen-camera-effects/beautify-3-advanced-post-processing-233073
Beautify HDRP,Beautify HDRP,Kronnect,VFX/Shaders/Fullscreen & Camera Effects,hdrp;shader;vfx,7.1.1,2024-12-24,24788624,True,,,False,VFX/Shaders/Beautify HDRP v7.1.1 (24 Dec 2024).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/fullscreen-camera-effects/beautify-hdrp-165411
Beauty Games Sound Effects and Music Pack,Beauty Games Sound Effects and Music Pack,,Audio,music;sfx;vfx,2.0,2023-01-20,129215523,True,,,False,Audio/SwishSwoosh/Beauty Games Sound Effects and Music Pack v2.0 (20 Jan 2023).unitypackage,
Behavior 2 | Game Creator 2,Behavior 2 Game Creator 2 by Catsoft Works,Catsoft Works,Tools/Behavior AI,ai-pathfinding;editor-tool,2.1.6,2024-10-18,3120858,True,,,False,Tools/Game Creator/Behavior 2 Game Creator 2 by Catsoft Works v2.1.6 (18 Oct 2024).unitypackage,https://assetstore.unity.com/packages/tools/behavior-ai/behavior-2-game-creator-2-262851
Behavior Designer - Behavior Trees for Everyone,Behavior Designer - Behavior Trees for Everyone,Opsive,Tools/Behavior AI,ai-pathfinding;editor-tool,1.7.9,,4311806,True,,,False,Tools/Behavior Designer - Behavior Trees for Everyone v1.7.9.unitypackage,https://assetstore.unity.com/packages/tools/behavior-ai/behavior-designer-behavior-trees-for-everyone-15277
Behavior Designer Pro - DOTS Powered Behavior Trees,Behavior Designer Pro - DOTS Powered Behavior Trees,,Tools,ai-pathfinding;editor-tool,2.0.8,,73723882,True,,,False,Tools/Behavior Designer Pro - DOTS Powered Behavior Trees v2.0.8.unitypackage,
Berserker Fighter Mecanim Animation Pack,Berserker Fighter Mecanim Animation Pack,Explosive,3D/Animations,animation,1.8,,8346347,True,,,False,3D/Animations/Berserker Fighter Mecanim Animation Pack v1.8.unitypackage,https://assetstore.unity.com/packages/3d/animations/berserker-fighter-mecanim-animation-pack-33201
Better Animation Events,Better Animation Events,,Tools,animation;editor-tool,2.0.1,,915786,True,,,False,Tools/Better Animation Events v2.0.1.unitypackage,
"Better Fog: Height Fog, Light Scattering & More",Better Fog Height Fog Light Scattering More,INab Studio,VFX/Shaders,editor-tool;lighting,,,41428292,False,,,False,Tools/Better Fog Height Fog Light Scattering More.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/better-fog-height-fog-light-scattering-more-259457
Better Lit Shader 2021,Better Lit Shader 2021,,VFX,shader;vfx,1.1.33,,171590559,True,,,False,VFX/Shaders/Better Lit Shader 2021 1.1.33.unitypackage,
Better Mesh - Mesh Preview & Full-insight at a glance,Better Mesh - Mesh Preview Full-insight at a glance,Tiny Giant Studio,Tools/Utilities,editor-tool,2.1.0,,107017,True,,,False,Tools/Better Mesh - Mesh Preview Full-insight at a glance v2.1.0.unitypackage,https://assetstore.unity.com/packages/tools/utilities/better-mesh-mesh-preview-full-insight-at-a-glance-321364
Better Transform Size Notes Global Local workspace child parent,Better Transform Size Notes Global Local workspace child parent,,Tools,editor-tool;sci-fi,2.11.0a,2025-06-21,118817,True,,,False,Tools/Better Transform Size Notes Global Local workspace child parent v2.11.0a (21 Jun 2025).unitypackage,
Binding System 2,Binding System 2,,Tools,editor-tool;template,2.4.1,2025-07-20,15651606,True,,,False,Tools/Binding System 2 v2.4.1 (20 Jul 2025).unitypackage,
Black mage spells,Black mage spells,Hovl Studio,VFX/Particles/Spells,vfx,1.2,,369827064,True,,,False,VFX/Particles/Black mage spells v1.2.unitypackage,https://assetstore.unity.com/packages/vfx/particles/spells/black-mage-spells-197825
Blue Sci-fi GUI Kit + 250 icons!,Blue Sci-fi GUI Kit 250 icons,HONETi,2D/GUI,sci-fi;template;ui,1.0.1,,105185980,True,,,False,2D/GUI/Blue Sci-fi GUI Kit 250 icons v1.0.1.unitypackage,https://assetstore.unity.com/packages/2d/gui/blue-sci-fi-gui-kit-250-icons-297446
Bones Stimulator,Bones Stimulator,FImpossible Creations,Tools/Animation,editor-tool,2.0.0,2024-12-31,2661112,True,,,False,Tools/Bones Stimulator v2.0.0 (31 Dec 2024).unitypackage,https://assetstore.unity.com/packages/tools/animation/bones-stimulator-122233
BoStaff AnimSet,BoStaff AnimSet,wemakethegame,3D/Animations,animation,1.01,2024-11-21,219123395,True,,,False,3D/Animations/Wemakethegame/BoStaff AnimSet v1.01 (21 Nov 2024).unitypackage,https://assetstore.unity.com/packages/3d/animations/bostaff-animset-240125
BoZo: Stylized Modular Characters - Base Pack,BoZo Stylized Modular Characters - Base Pack,BoZo,3D/Characters/Humanoids/Humans,character;stylized,2.1.3,2025-11-09,132390927,True,,,False,3D/BoZo Stylized Modular Characters - Base Pack v2.1.3 (09 Nov 2025).unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/humans/bozo-stylized-modular-characters-base-pack-281577
Breeze - Advanced Character Behaviour,Breeze - Advanced Character Behaviour,Breeze Assets,Tools/Behavior AI,ai-pathfinding;character,,,357370,False,,,False,Breeze - Advanced Character Behaviour.unitypackage,https://assetstore.unity.com/packages/tools/behavior-ai/breeze-advanced-character-behaviour-256996
Broccoli Tree Creator,Broccoli Tree Creator,Waldemarst,Tools/Modeling,editor-tool,1.10.4,2025-07-26,717884911,True,,,False,Tools/Game Creator/Broccoli Tree Creator v1.10.4 (26 Jul 2025).unitypackage,https://assetstore.unity.com/packages/tools/modeling/broccoli-tree-creator-121853
Brutal Double Axe AnimSet,Brutal Double axe Anim Set,wemakethegame,3D/Animations,,1.0,,166050920,True,,,False,3D/Animations/Wemakethegame/Brutal Double axe Anim Set v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/brutal-double-axe-animset-155602
Bubble Shooter Kit,Bubble Shooter Kit,gamevanilla,Templates/Systems,template,1.1.1,,155471431,True,,,False,Bubble Shooter Kit v1.1.1.unitypackage,https://assetstore.unity.com/packages/templates/systems/bubble-shooter-kit-124730
Burnout Drift Multiplayer,Burnout Drift Multiplayer,BoneCracker Games,Templates/Packs,networking;vehicle,2.0,,340584293,True,,,False,Burnout Drift Multiplayer 2.0.unitypackage,https://assetstore.unity.com/packages/templates/packs/burnout-drift-multiplayer-226272
Burst Great Sword Action Asset,Burst Great Sword Action Asset,Grruzam,3D/Animations,,1.8,2022-06-24,95080990,True,,,False,3D/Animations/Grruzam/Burst Great Sword Action Asset v1.8 (24 Jun 2022).unitypackage,https://assetstore.unity.com/packages/3d/animations/burst-great-sword-action-asset-183617
Bus Stop Jam | Template + Editor,Bus Stop Jam Template Editor,Watermelon Games,Templates/Packs,editor-tool;template,1.1.3,,17246223,True,,,False,Templates/Bus Stop Jam Template Editor v1.1.3.unitypackage,https://assetstore.unity.com/packages/templates/packs/bus-stop-jam-template-editor-277221
Camera Fit (Rect + Perspective + Orthographic),Camera Fit (Rect Perspective Orthographic),KAKO TOOLS,Tools/Camera,editor-tool,1.1.9,2024-07-19,10878735,True,,,False,Tools/Camera Fit (Rect Perspective Orthographic) v1.1.9 (19 Jul 2024).unitypackage,https://assetstore.unity.com/packages/tools/camera/camera-fit-rect-perspective-orthographic-265457
Candy Game GUI Match 3,Candy Game GUI Match 3,Justwo,2D/GUI/Icons,ui,1.0,2022-02-25,125317699,True,,,False,2D/Candy Game GUI Match 3 v1.0 (25 Feb 2022).unitypackage,https://assetstore.unity.com/packages/2d/gui/icons/candy-game-gui-match-3-214608
Candy Match 3 Kit,Candy Match 3 Kit,gamevanilla,Templates/Systems,template,1.1.1,,150500712,True,,,False,Templates/Candy Match 3 Kit v1.1.1.unitypackage,https://assetstore.unity.com/packages/templates/systems/candy-match-3-kit-111083
Capoeira Anim Set,Capoeira Anim Set,wemakethegame,3D/Animations,,1.21,2024-11-08,67119956,True,,,False,3D/Animations/Wemakethegame/Capoeira Anim Set v1.21 (08 Nov 2024).unitypackage,https://assetstore.unity.com/packages/3d/animations/capoeira-anim-set-184433
Cartoon FX 2 Remaster [R 1.2.4],Cartoon FX 2 Remaster [R 1.2.4],,VFX,stylized;vehicle;vfx,,,12868789,False,,,False,VFX/Particles/Cartoon FX 2 Remaster [R 1.2.4].unitypackage,
Cartoon FX 3 Remaster [R 1.1.4],Cartoon FX 3 Remaster [R 1.1.4],,VFX,stylized;vehicle;vfx,,,11331332,False,,,False,VFX/Particles/Cartoon FX 3 Remaster [R 1.1.4].unitypackage,
Cartoon FX 4 Remaster [R 1.1.4],Cartoon FX 4 Remaster [R 1.1.4],,VFX,stylized;vehicle;vfx,,,13764670,False,,,False,VFX/Particles/Cartoon FX 4 Remaster [R 1.1.4].unitypackage,
Cartoon FX Remaster [R 1.2.4],Cartoon FX Remaster [R 1.2.4],,VFX,stylized;vehicle;vfx,,,10973432,False,,,False,VFX/Particles/Cartoon FX Remaster [R 1.2.4].unitypackage,
Cartoon GUI Pack,Cartoon GUI Pack,ricimi,2D/GUI,stylized;ui;vehicle,2.0.5,2025-07-04,196345029,True,,,False,2D/GUI/Cartoon GUI Pack v2.0.5 (04 Jul 2025).unitypackage,https://assetstore.unity.com/packages/2d/gui/cartoon-gui-pack-48850
Casual Interface Sounds,Casual Interface Sounds,izvestov,Audio/Sound FX,sfx;ui,1.0,,32713563,True,,,False,Audio/Casual Interface Sounds v1.0.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/casual-interface-sounds-252455
Casual & Mobile Music and Sounds Pack,Casual Mobile Music and Sounds Pack,PlaceHolder Inc,Audio/Music,music;sfx,1.0,,360052865,True,,,False,Audio/Casual Mobile Music and Sounds Pack v1.0.unitypackage,https://assetstore.unity.com/packages/audio/music/casual-mobile-music-and-sounds-pack-292853
Casual Ultimate GUI Pack,Casual Ultimate GUI Pack,Veter Games,2D/GUI,ui,1.1,,254455936,True,,,False,2D/GUI/Casual Ultimate GUI Pack v1.1.unitypackage,https://assetstore.unity.com/packages/2d/gui/casual-ultimate-gui-pack-250802
Cemetery - Low Poly 3D Model Pack,Cemetery - Low Poly 3D Model Pack,ithappy,3D/Environments,low-poly,2.2,2025-07-12,35723756,True,,,False,3D/Cemetery - Low Poly 3D Model Pack v2.2 (12 Jul 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/cemetery-low-poly-3d-model-pack-225625
Character Auras,Character Auras,Hovl Studio,VFX/Particles/Spells,character;vfx,1.02,2024-11-09,30084765,True,,,False,VFX/Particles/Character Auras v1.02 (09 Nov 2024).unitypackage,https://assetstore.unity.com/packages/vfx/particles/spells/character-auras-164961
Character Auras 3,Character Auras 3,Hovl Studio,VFX/Particles/Spells,character;vfx,1.0,2024-10-30,45452075,True,,,False,VFX/Particles/Character Auras 3 v1.0 (30 Oct 2024).unitypackage,https://assetstore.unity.com/packages/vfx/particles/spells/character-auras-3-247698
Character Editor Fantasy,Character Editor Fantasy,,2D,character;editor-tool;medieval,8.5,2025-03-11,43737108,True,,,False,2D/Character Editor Fantasy v8.5 (11 Mar 2025).unitypackage,
Character Editor Megapack,Character Editor Megapack,,2D,character;editor-tool,8.6,,142369233,True,,,False,2D/Character Editor Megapack v8.6.unitypackage,
Children At Play - Mocap Animation Pack,Children At Play - Mocap Animation Pack,MoCap Online,3D/Animations,animation,2.0,,45364156,True,,,False,3D/Animations/Mocap Online/Children At Play - Mocap Animation Pack v2.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/children-at-play-mocap-animation-pack-214959
ChineseAlley,ChineseAlley,,3D,builtin,1.0,,2420423650,True,,,False,3D/Chinese Alley Environment v1.0/ChineseAlley_Builtin_2021.3.6f1.unitypackage,
ChineseAlley,ChineseAlley,,3D,hdrp,1.0,,2430185418,True,,,False,3D/Chinese Alley Environment v1.0/ChineseAlley_HDRP_2021.3.6f1.unitypackage,
ChineseAlley,ChineseAlley,,3D,urp,1.0,,2430935875,True,,,False,3D/Chinese Alley Environment v1.0/ChineseAlley_URP_2021.3.6f1.unitypackage,
City 3 - Low Poly 3D Models Pack,City 3 - Low Poly 3D Models Pack,,3D,environment;low-poly,1.1,2024-10-08,12970098,True,,,False,3D/City 3 - Low Poly 3D Models Pack v1.1 (08 Oct 2024).unitypackage,
Classic City Builder Kit,Classic City Builder Kit,SoftLeitner,Templates/Systems,environment;template,1.9.1,2025-01-21,34550980,True,,,False,Classic City Builder Kit v1.9.1 (21 Jan 2025).unitypackage,https://assetstore.unity.com/packages/templates/systems/classic-city-builder-kit-187814
Classic Fantasy RPG - UI Kit,Classic Fantasy RPG - UI Kit,PONETI,2D/GUI,medieval;template;ui,1.01,,605417960,True,,,False,2D/GUI/Classic Fantasy RPG - UI Kit v1.01.unitypackage,https://assetstore.unity.com/packages/2d/gui/classic-fantasy-rpg-ui-kit-193841
Classic Female Ghost,Classic Female Ghost,,3D,,1.0,,26361499,True,,,False,3D/Animations/RamsterZ/Classic Female Ghost v1.0.unitypackage,
Classic RPG GUI,Classic RPG GUI,PONETI,2D/GUI,medieval;ui,1.1,,91382016,True,,,False,2D/GUI/Classic RPG GUI v1.1.unitypackage,https://assetstore.unity.com/packages/2d/gui/classic-rpg-gui-160253
Clean & Minimalist GUI Pack,Clean Minimalist GUI Pack,ricimi,2D/GUI,ui,3.0.3,,302658861,True,,,False,2D/GUI/Clean Minimalist GUI Pack v3.0.3.unitypackage,https://assetstore.unity.com/packages/2d/gui/clean-minimalist-gui-pack-75123
Clean Multiplayer Pro,Clean Multiplayer Pro,Avocado Shark,Templates/Packs,editor-tool;networking,1.0.1,,27377065,True,,,False,Tools/Clean Multiplayer Pro v1.0.1.unitypackage,https://assetstore.unity.com/packages/templates/packs/clean-multiplayer-pro-264984
Clothing Culler,Clothing Culler,Salvage Studios,Tools/Utilities,editor-tool,1.1.13,2024-09-16,29576225,True,,,False,Tools/Clothing Culler v1.1.13 (16 Sep 2024).unitypackage,https://assetstore.unity.com/packages/tools/utilities/clothing-culler-203672
Color Studio,Color Studio,Kronnect,Tools/Painting,,5.0.1,2024-10-21,937680,True,,,False,Color Studio v5.0.1 (21 Oct 2024).unitypackage,https://assetstore.unity.com/packages/tools/painting/color-studio-151892
Combat animations - Kickboxing and Muay Thai V2,Combat animations - Kickboxing and Muay Thai V2,,3D,animation,1.0,,4755035,True,,,False,3D/Animations/(Bug) Combat animations - Kickboxing and Muay Thai V2 v1.0.unitypackage,
Combat animations - Kung fu V1,Combat animations - Kung fu V1,,3D,animation,1.0,,5816405,True,,,False,3D/Animations/(Bug) Combat animations - Kung fu V1 v1.0.unitypackage,
Combat Magic Spells - Volume II,Combat Magic Spells - Volume II,,,,1.0,2025-06-19,110255183,True,,,False,Combat Magic Spells - Volume II v1.0 (19 Jun 2025).unitypackage,
Controller Overlays Button Kits (3 styles) x8 controllers keyboard mouse,Controller Overlays Button Kits (3 styles) x8 controllers keyboard mouse,,2D,template,1.9.2,,160570540,True,,,False,2D/GUI/Controller Overlays Button Kits (3 styles) x8 controllers keyboard mouse v1.9.2.unitypackage,
COOKING SIMULATOR GAME SOUNDS,COOKING SIMULATOR GAME SOUNDS,Wes Sound Products,Audio/Sound FX,sfx,1.0,,16505986,True,,,False,Audio/COOKING SIMULATOR GAME SOUNDS v1.0.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/cooking-simulator-game-sounds-233274
Coral Forest - Seaweed Valley,Coral Forest - Seaweed Valley,,3D,environment,1.1,,57709407,True,,,False,3D/Coral_Forest_-_Seaweed_Valley_v1.1.unitypackage,
Corgi Engine - 2D + 2.5D Platformer,Corgi Engine - 2D 25D Platformer,More Mountains,Templates/Systems,template,9.3,2024-12-23,307565390,True,,,False,Corgi Engine - 2D 25D Platformer v9.3 (23 Dec 2024).unitypackage,https://assetstore.unity.com/packages/templates/systems/corgi-engine-2d-2-5d-platformer-26617
Couples Anim Pack,Couples Anim Pack,RamsterZ,3D/Animations,,1.0,,18811433,True,,,False,3D/Animations/RamsterZ/Couples Anim Pack v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/couples-anim-pack-222376
COZY: Blocks - Preset-Based Atmosphere Module,COZY Blocks - Preset-Based Atmosphere Module,Distant Lands,Tools/Utilities,editor-tool,1.7.0,2025-01-22,1881961,True,,,False,Tools/COZY Blocks - Preset-Based Atmosphere Module v1.7.0 (22 Jan 2025).unitypackage,https://assetstore.unity.com/packages/tools/utilities/cozy-blocks-preset-based-atmosphere-module-238051
COZY: Plume - Volumetric Clouds Module,COZY Plume - Volumetric Clouds Module,Distant Lands,Tools/Particles & Effects,editor-tool;skybox,1.2,,4675309,True,,,False,Tools/COZY Plume - Volumetric Clouds Module v1.2.unitypackage,https://assetstore.unity.com/packages/tools/particles-effects/cozy-plume-volumetric-clouds-module-243905
COZY: Stylized Weather 3,COZY Stylized Weather 3,Distant Lands,VFX/Shaders,stylized,3.6.2,2025-03-31,382228694,True,,,False,3D/COZY Stylized Weather 3 v3.6.2 (31 Mar 2025).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/cozy-stylized-weather-3-271742
Crafting Mecanim Animation Pack,Crafting Mecanim Animation Pack,Explosive,3D/Animations,animation,4.0.1,2025-05-19,13158971,True,,,False,3D/Animations/Explosive/Crafting Mecanim Animation Pack v4.0.1 (19 May 2025).unitypackage,https://assetstore.unity.com/packages/3d/animations/crafting-mecanim-animation-pack-36545
Creepy Animatronic Anims,Creepy Animatronic Anims,RamsterZ,3D/Animations,animation;horror,1.0,,11243331,True,,same-size-same-version-different-folder,False,3D/Animations/Creepy Animatronic Anims (v1.0).unitypackage,https://assetstore.unity.com/packages/3d/animations/creepy-animatronic-anims-257531
Creepy Animatronic Anims,Creepy Animatronic Anims,RamsterZ,3D/Animations,animation;horror,1.0,,11243331,False,,same-size-same-version-different-folder,False,3D/Animations/RamsterZ/Creepy Animatronic Anims v1.0.unitypackage,https://assetstore.unity.com/packages/3d/animations/creepy-animatronic-anims-257531
Cruel Sword Finisher Set,Cruel Sword Finisher Set,wemakethegame,3D/Animations,,1.31,,71655153,True,,,False,3D/Animations/Wemakethegame/Cruel Sword Finisher Set v1.31.unitypackage,https://assetstore.unity.com/packages/3d/animations/cruel-sword-finisher-set-186469
CUBE - Planet Hue Pack,CUBE - Planet Hue Pack (URP),Meshtint Studio,3D/Environments/Sci-Fi,low-poly;urp,1.1,,3727602,True,,,False,3D/CUBE - Planet Hue Pack (URP) v1.1.unitypackage,https://assetstore.unity.com/packages/3d/environments/sci-fi/cube-planet-hue-pack-109787
Curvy Splines 8,Curvy Splines 8,ToolBuddy,Tools/Utilities,editor-tool,8.11.0,,8931398,True,,,False,Tools/Curvy Splines 8 v8.11.0.unitypackage,https://assetstore.unity.com/packages/tools/utilities/curvy-splines-8-212532
Customizable Ghosts Pack,Customizable Ghosts Pack,Koi Pixel Studios,3D/Characters/Creatures,,1.1.0,,17752742,True,,,False,3D/Customizable Ghosts Pack v1.1.0.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/customizable-ghosts-pack-263431
